Prefecture-level city (Chinese),Prefecture-level city,Prefecture-level city code,Year,Year Code,Province,Geographical region,generation (wt),harmless treatment (wt),Sanitary landfill (wt),Incineration (wt),Compost (wt),Dump (wt),Organic fractions,Ash and stone,Paper,Plastic and Rubber,Textile,Wood,Metal,Glass,Others,Carbon content of Organic Fractions,Carbon content of Ash and Stone,Carbon content of Paper,Carbon content of Plastic and Rubber,Carbon content of Textile,Carbon content of Wood,Carbon content of Glass,Carbon content of Metal,Carbon content of Others,Methane oxidation factor of Sanitary landfills,Methane oxidation factor of Dump,Methane correction factor of Sanitary landfills (MCF),Methane correction factor of Dumps (MCF),Methane collection rate of Sanitayr landfills (%),Methane collection rate of Dumps (%),Methane production rate coefficient of Paper/Textile (k),Methane production rate coefficient of Wood (k),Methane production rate coefficient of Garden waste (k),Methane production rate coefficient of Organic fractions (k),Decomposable biodegradable organic carbon of Organic fractions (DOCf),Decomposable biodegradable organic carbon of Wood (DOCf),Decomposable biodegradable organic carbon of Paper (DOCf),Decomposable biodegradable organic carbon of Textile (DOCf),Decomposable biodegradable organic carbon of Garden waste (DOCf),Degradable organic carbon of Paper (DOC(%)),Degradable organic carbon of Wood (DOC(%)),Degradable organic carbon of Textile (DOC(%)),Degradable organic carbon of Organic fractions (DOC(%)),The generation of leachate in Sanitary landfills (m3/t waste),The generation of leachate in Dumps (m3/t waste),COD concentrations of leachate in Sanitary landfills (g/m3),COD concentrations of leachate in Dumps (g/m3),2001~2008的分区,2009~2018的分区
许昌,Xuchang,297,2017,17,Henan,Central,58.64,58.64,37.06,21.58,0,0,0.57816348,0.079080193,0.139769876,0.13942875,0.019019,0.0135445,0.005657547,0.014567747,0.010768907,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
许昌,Xuchang,297,2018,18,Henan,Central,55.3145,55.3145,44.3065,11.008,0,0,0.571374763,0.075809311,0.148382799,0.139266835,0.018983676,0.015189524,0.005654322,0.014567715,0.010771055,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
许昌,Xuchang,297,2019,19,Henan,Central,57.0409,57.0404,32.6779,24.3625,0,0.0005,0.515498951,0.136673673,0.118682688,0.138248206,0.019518725,0.031842794,0.006910384,0.015943361,0.016681219,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
许昌,Xuchang,297,2020,20,Henan,Central,57.058229,57.058228,21.1681,35.890128,0,0.000001,0.514674758,0.13411743,0.120660409,0.138239617,0.019448763,0.033251086,0.006909857,0.015942149,0.01675593,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
宣城,Xuancheng,298,2001,1,Anhui,East,11.2,0,0,0,0,11.2,0.312229405,0.593830982,0.027395016,0.036772747,0.007879619,0.00000197,0.003811991,0.016311357,0.001766913,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2002,2,Anhui,East,10.1,0,0,0,0,10.1,0.349508579,0.492409117,0.029498676,0.076061602,0.018908209,0.006287942,0.010837052,0.014719333,0.00176949,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2003,3,Anhui,East,14.8,0,0,0,0,14.8,0.35246018,0.478062698,0.030700543,0.082055783,0.019059402,0.008175293,0.013006372,0.014704176,0.001775552,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2004,4,Anhui,East,15.3,0,0,0,0,15.3,0.378870408,0.424870706,0.033682357,0.101439761,0.01906554,0.011606973,0.013972347,0.014700066,0.001791842,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2005,5,Anhui,East,18.4,0,0,0,0,18.4,0.370715746,0.430321059,0.034856537,0.104059267,0.0190746,0.011648284,0.012809071,0.014699629,0.001815808,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2006,6,Anhui,East,22.1,0,0,0,0,22.1,0.439638679,0.335014634,0.04337661,0.123536859,0.019105615,0.012477406,0.010266787,0.014698577,0.001884833,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2007,7,Anhui,East,20.9,0,0,0,0,20.9,0.46864434,0.298855341,0.051824989,0.122386808,0.019094409,0.012494642,0.010104879,0.014698418,0.001896173,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2008,8,Anhui,East,22.43,0,0,0,0,22.43,0.457550569,0.306301486,0.055827708,0.123087953,0.019113005,0.012505243,0.00892485,0.014696996,0.00199219,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2009,9,Anhui,East,25.37,0,0,0,0,25.37,0.430650204,0.328663945,0.060103164,0.124223941,0.019129528,0.012505469,0.007820268,0.014693793,0.002209688,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2010,10,Anhui,East,25.87,0,0,0,0,25.87,0.454700535,0.287779337,0.072963779,0.128506909,0.019134695,0.012531832,0.007136155,0.014688662,0.002558095,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2011,11,Anhui,East,21.5,21.5,21.5,0,0,0,0.46858544,0.24956793,0.095907676,0.129849365,0.019132865,0.012536584,0.006810697,0.014683241,0.002926201,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2012,12,Anhui,East,17.04,17.04,17.04,0,0,0,0.467299394,0.225936208,0.117968964,0.132212581,0.019122576,0.01253259,0.006408323,0.014669641,0.003849723,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2013,13,Anhui,East,16.3,16.3,16.3,0,0,0,0.496865702,0.171706587,0.13788177,0.135656966,0.019096009,0.012517784,0.006092465,0.01464478,0.005537938,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2014,14,Anhui,East,17.88,17.88,17.88,0,0,0,0.457275606,0.159494198,0.188923492,0.135501939,0.019077138,0.012505534,0.005985547,0.014629029,0.006607517,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2015,15,Anhui,East,18,18,18,0,0,0,0.428206497,0.134014162,0.241550213,0.136264113,0.019053494,0.012490371,0.005877915,0.014609499,0.007933736,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2016,16,Anhui,East,20.71,20.71,8.41,12.3,0,0,0.398789127,0.112917539,0.290131362,0.137132827,0.019031866,0.012476397,0.005792688,0.014591788,0.009136406,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2017,17,Anhui,East,37.46,37.46,5.11,32.36,0,0,0.377038198,0.095271172,0.327881824,0.138026989,0.019016589,0.012466491,0.00573169,0.01457925,0.009987795,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2018,18,Anhui,East,20.8948,20.8948,5.4015,15.4933,0,0,0.356419294,0.080546002,0.36219217,0.138677305,0.019008806,0.012461432,0.005695735,0.01457279,0.010426466,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2019,19,Anhui,East,27.90041,27.90041,12.282527,15.617883,0,0,0.476430673,0.211337054,0.109623578,0.141125656,0.018517077,0.014098895,0.006987158,0.016120444,0.005759466,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
宣城,Xuancheng,298,2020,20,Anhui,East,25.3395,25.3395,6.043,19.2965,0,0,0.476684911,0.206108279,0.112537672,0.141472521,0.018498227,0.014073374,0.006974496,0.016091263,0.007559257,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
雅安,Ya'an,299,2001,1,Sichuan,Southwest,7.3,0,0,0,0,7.3,0.29395298,0.564311003,0.026478098,0.038353868,0.002775944,0.000253484,0.015923549,0.053170088,0.004780987,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2002,2,Sichuan,Southwest,9.1,0,0,0,0,9.1,0.298548564,0.577349375,0.028221719,0.038902482,0.003814805,0.000297968,0.016286092,0.030938731,0.005640265,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2003,3,Sichuan,Southwest,10.6,0,0,0,0,10.6,0.390209027,0.426316283,0.03641571,0.080517434,0.018987643,0.011518748,0.015152721,0.014702333,0.006180102,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2004,4,Sichuan,Southwest,7.9,0,0,0,0,7.9,0.388760758,0.419439774,0.038544289,0.086997718,0.019114284,0.01188593,0.01321073,0.014630614,0.007415903,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2005,5,Sichuan,Southwest,8.4,6.67,6.67,0,0,1.73,0.384500194,0.418200884,0.041361233,0.090390764,0.019074173,0.01202317,0.011436646,0.014606322,0.008406613,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2006,6,Sichuan,Southwest,9.2,8.8,8.8,0,0,0.4,0.361121368,0.435900526,0.042801103,0.095665873,0.019090408,0.011995335,0.009385732,0.014588082,0.009451572,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2007,7,Sichuan,Southwest,9.7,8.8,8.8,0,0,0.9,0.368224277,0.420665156,0.05292754,0.093880888,0.019013191,0.012089621,0.008907023,0.014583807,0.009708497,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2008,8,Sichuan,Southwest,9.7,9,9,0,0,0.7,0.374202109,0.395905589,0.064645927,0.101292756,0.019006944,0.012274532,0.007980516,0.01457745,0.010114176,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,10500,7000,Wet,Wet Ⅰ
雅安,Ya'an,299,2009,9,Sichuan,Southwest,9.5,8.2,8.2,0,0,1.3,0.380601271,0.365272338,0.083205821,0.107266377,0.01899937,0.012367345,0.007354927,0.014573796,0.010358755,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2010,10,Sichuan,Southwest,10.95,9.45,9.45,0,0,1.5,0.343710427,0.38472285,0.095589096,0.112820651,0.019009232,0.012370613,0.006610465,0.014570289,0.010596377,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2011,11,Sichuan,Southwest,12.05,10.55,10.55,0,0,1.5,0.398401225,0.298543033,0.114358148,0.1257376,0.01900875,0.012461334,0.006233382,0.014568945,0.010687584,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2012,12,Sichuan,Southwest,14.28,11.9,11.9,0,0,2.38,0.455662437,0.22551718,0.12225415,0.133807746,0.019015914,0.012498353,0.005932901,0.014568126,0.010743193,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2013,13,Sichuan,Southwest,11.23,9.47,9.47,0,0,1.76,0.472416615,0.160018096,0.1698398,0.13505462,0.019007601,0.012466764,0.005876485,0.014567996,0.010752025,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2014,14,Sichuan,Southwest,13.72,11.87,11.87,0,0,1.85,0.451974995,0.137588495,0.211735784,0.136091429,0.019006187,0.012474823,0.005798497,0.01456785,0.01076194,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2015,15,Sichuan,Southwest,15.19,14.87,14.87,0,0,0.32,0.426286853,0.111418025,0.262731819,0.136994466,0.019004977,0.012480424,0.005748702,0.014567776,0.01076696,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2016,16,Sichuan,Southwest,17.17,16.88,16.89,0,0,0.28,0.384042355,0.095784009,0.320092335,0.137525047,0.019003933,0.012500003,0.005714899,0.014567736,0.010769682,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2017,17,Sichuan,Southwest,11.59,11.5,11.5,0,0,0.09,0.36109582,0.078497191,0.359502897,0.138322804,0.019002981,0.012551028,0.005688263,0.014567712,0.010771305,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2018,18,Sichuan,Southwest,11.8675,11.6301,11.6301,0,0,0.2374,0.316174728,0.06696491,0.41561609,0.138597619,0.019000881,0.012631082,0.005675049,0.014567702,0.010771938,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,5900,4380,Wet,Wet Ⅰ
雅安,Ya'an,299,2019,19,Sichuan,Southwest,38.6721,36.8381,7.6681,29.17,0,1.834,0.460426046,0.193163995,0.113612992,0.137463035,0.02222162,0.033385552,0.006909007,0.015940177,0.016877577,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,6550,5150,Wet,Wet Ⅰ
雅安,Ya'an,299,2020,20,Sichuan,Southwest,12.565862,12.561362,0,12.561362,0,0.0045,0.455733658,0.196950281,0.11695586,0.137925101,0.019321546,0.033385507,0.006908997,0.015940156,0.016878893,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.3,0.55,6550,5150,Wet,Wet Ⅰ
烟台,Yantai,300,2001,1,Shandong,East,61.5,52.92,52.92,0,0,8.58,0.521965092,0.291556295,0.049950996,0.084659646,0.014629256,0.008537624,0.012229691,0.014700405,0.001770995,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2002,2,Shandong,East,64.5,53.7,53.7,0,0,10.8,0.530864336,0.27166908,0.051057305,0.090829339,0.018432941,0.009652942,0.011013674,0.014700139,0.001780244,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2003,3,Shandong,East,69.5,62.76,62.76,0,0,6.74,0.525731498,0.268242057,0.050569203,0.099179387,0.020226993,0.010249723,0.009298327,0.014699783,0.001803029,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2004,4,Shandong,East,78.6,73.79,73.79,0,0,4.81,0.566579797,0.205690704,0.057752385,0.112681059,0.020593788,0.012070754,0.008088948,0.014699188,0.001843377,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2005,5,Shandong,East,95.6,74.38,74.38,0,0,21.22,0.591715798,0.163318444,0.065706433,0.122684032,0.020272872,0.012460518,0.007216382,0.014697954,0.001927567,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2006,6,Shandong,East,102.2,82.3,82.3,0,0,19.9,0.619921099,0.125598045,0.079199679,0.119042401,0.019368706,0.012511872,0.007595504,0.014877474,0.00188522,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2007,7,Shandong,East,89.54,77.61,77.61,0,0,11.93,0.614789014,0.082899347,0.101596787,0.138281348,0.02146773,0.012498501,0.005935419,0.018981611,0.003550243,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2008,8,Shandong,East,87.96,73.98,73.98,0,0,13.98,0.613768713,0.078681633,0.106594138,0.139152273,0.021972393,0.012519872,0.005803484,0.015838991,0.005668503,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,11500,8000,Semi-wet,Semi-wet
烟台,Yantai,300,2009,9,Shandong,East,91.16,86.49,86.49,0,0,4.67,0.613848216,0.079934164,0.106558607,0.139356049,0.020663334,0.012517938,0.005774529,0.014672362,0.006674802,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
烟台,Yantai,300,2010,10,Shandong,East,98.68,94.56,94.56,0,0,4.12,0.610300418,0.074625539,0.11205448,0.139338617,0.021621013,0.012558995,0.005700162,0.014611211,0.009189564,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
烟台,Yantai,300,2011,11,Shandong,East,105.96,102.12,102.12,0,0,3.84,0.607241596,0.071229891,0.115995533,0.139096205,0.022885018,0.013030794,0.005670459,0.014582656,0.010267849,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
烟台,Yantai,300,2012,12,Shandong,East,120.06,120.06,120.06,0,0,0,0.604335734,0.069254971,0.118296601,0.138710587,0.023686355,0.014886203,0.005659525,0.014571938,0.010598086,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.15,0.25,6550,5150,Semi-wet,Semi-wet
